order_id,date,customer_id,product_id,quantity,unit_price,revenue
ORD-01002,2025-08-09,CUS-0126,PRD-001,1,19.27,19.27
ORD-01396,2025-08-09,CUS-0042,PRD-018,2,110.62,221.24
ORD-01742,2025-08-09,CUS-0266,PRD-015,6,57.87,347.22
ORD-00127,2025-08-10,CUS-0265,PRD-003,1,9.61,9.61
ORD-00853,2025-08-10,CUS-0033,PRD-012,10,94.32,943.2
ORD-01093,2025-08-10,CUS-0241,PRD-034,3,45.84,137.52
ORD-01364,2025-08-10,CUS-0038,PRD-029,10,106.8,1068.0
ORD-01529,2025-08-10,CUS-0136,PRD-001,1,19.27,19.27
ORD-01982,2025-08-10,CUS-0244,PRD-016,2,131.25,262.5
ORD-00365,2025-08-11,CUS-0237,PRD-030,2,436.33,872.66
ORD-00432,2025-08-11,CUS-0159,PRD-001,5,19.27,96.35
ORD-00444,2025-08-11,CUS-0171,PRD-001,1,19.27,19.27
ORD-01379,2025-08-11,CUS-0305,PRD-012,2,94.32,188.64
ORD-01397,2025-08-11,CUS-0020,PRD-024,2,260.78,521.56
ORD-01415,2025-08-11,CUS-0170,PRD-027,3,408.78,1226.34
ORD-01541,2025-08-11,CUS-0342,PRD-001,2,19.27,38.54
ORD-00032,2025-08-12,CUS-0367,PRD-012,1,94.32,94.32
ORD-00184,2025-08-12,CUS-0386,PRD-029,2,106.8,213.6
ORD-00506,2025-08-12,CUS-0180,PRD-012,1,94.32,94.32
ORD-01327,2025-08-12,CUS-0368,PRD-017,8,69.39,555.12
ORD-01490,2025-08-12,CUS-0333,PRD-020,5,128.49,642.45
ORD-00121,2025-08-13,CUS-0165,PRD-008,5,16.08,80.4
ORD-00171,2025-08-13,CUS-0318,PRD-012,2,94.32,188.64
ORD-00162,2025-08-14,CUS-0240,PRD-012,1,94.32,94.32
ORD-00852,2025-08-14,CUS-0027,PRD-031,4,16.59,66.36
ORD-01063,2025-08-14,CUS-0385,PRD-027,3,408.78,1226.34
ORD-01224,2025-08-14,CUS-0330,PRD-024,2,260.78,521.56
ORD-00471,2025-08-15,CUS-0060,PRD-023,2,136.35,272.7
ORD-00493,2025-08-15,CUS-0150,PRD-037,1,55.4,55.4
ORD-00583,2025-08-15,CUS-0353,PRD-007,5,10.68,53.4
ORD-00662,2025-08-15,CUS-0102,PRD-006,1,24.5,24.5
ORD-01100,2025-08-15,CUS-0305,PRD-029,3,106.8,320.4
ORD-01423,2025-08-15,CUS-0271,PRD-032,4,70.79,283.16
ORD-00635,2025-08-16,CUS-0315,PRD-025,5,88.05,440.25
ORD-00695,2025-08-16,CUS-0389,PRD-022,4,334.91,1339.64
ORD-01407,2025-08-16,CUS-0387,PRD-023,4,136.35,545.4
ORD-00668,2025-08-17,CUS-0151,PRD-008,1,16.08,16.08
ORD-01032,2025-08-17,CUS-0362,PRD-012,5,94.32,471.6
ORD-01787,2025-08-17,CUS-0256,PRD-026,1,98.58,98.58
ORD-01901,2025-08-17,CUS-0338,PRD-014,8,164.13,1313.04
ORD-00115,2025-08-18,CUS-0156,PRD-029,10,106.8,1068.0
ORD-00344,2025-08-18,CUS-0262,PRD-026,5,98.58,492.9
ORD-00627,2025-08-18,CUS-0247,PRD-001,1,19.27,19.27
ORD-00759,2025-08-18,CUS-0170,PRD-035,3,26.07,78.21
ORD-01689,2025-08-18,CUS-0047,PRD-028,1,425.59,425.59
ORD-00149,2025-08-19,CUS-0207,PRD-006,1,24.5,24.5
ORD-00356,2025-08-19,CUS-0076,PRD-037,1,55.4,55.4
ORD-00740,2025-08-19,CUS-0234,PRD-001,3,19.27,57.81
ORD-01376,2025-08-19,CUS-0387,PRD-010,10,13.11,131.1
ORD-01377,2025-08-19,CUS-0380,PRD-029,2,106.8,213.6
ORD-01898,2025-08-19,CUS-0278,PRD-017,2,69.39,138.78
ORD-00818,2025-08-20,CUS-0327,PRD-029,2,106.8,213.6
ORD-00082,2025-08-21,CUS-0052,PRD-028,5,425.59,2127.95
ORD-00125,2025-08-21,CUS-0333,PRD-012,4,94.32,377.28
ORD-00699,2025-08-21,CUS-0016,PRD-029,2,106.8,213.6
ORD-00930,2025-08-21,CUS-0011,PRD-040,2,19.49,38.98
ORD-01109,2025-08-21,CUS-0365,PRD-011,1,154.66,154.66
ORD-01203,2025-08-21,CUS-0230,PRD-011,3,154.66,463.98
ORD-01800,2025-08-21,CUS-0022,PRD-017,5,69.39,346.95
ORD-01994,2025-08-21,CUS-0051,PRD-009,2,10.5,21.0
ORD-00183,2025-08-22,CUS-0188,PRD-012,8,94.32,754.56
ORD-00400,2025-08-22,CUS-0025,PRD-024,2,260.78,521.56
ORD-01141,2025-08-22,CUS-0204,PRD-023,1,136.35,136.35
ORD-00229,2025-08-23,CUS-0340,PRD-019,2,51.1,102.2
ORD-00767,2025-08-23,CUS-0373,PRD-037,1,55.4,55.4
ORD-01114,2025-08-23,CUS-0081,PRD-005,4,19.22,76.88
ORD-01577,2025-08-23,CUS-0230,PRD-008,1,16.08,16.08
ORD-01700,2025-08-23,CUS-0333,PRD-023,1,136.35,136.35
ORD-01996,2025-08-23,CUS-0071,PRD-028,4,425.59,1702.36
ORD-00098,2025-08-24,CUS-0054,PRD-040,4,19.49,77.96
ORD-01354,2025-08-24,CUS-0286,PRD-003,1,9.61,9.61
ORD-01666,2025-08-24,CUS-0176,PRD-024,4,260.78,1043.12
ORD-01828,2025-08-24,CUS-0382,PRD-026,5,98.58,492.9
ORD-01941,2025-08-24,CUS-0036,PRD-012,1,94.32,94.32
ORD-00703,2025-08-25,CUS-0386,PRD-022,1,334.91,334.91
ORD-00719,2025-08-25,CUS-0168,PRD-010,1,13.11,13.11
ORD-01558,2025-08-25,CUS-0330,PRD-008,5,16.08,80.4
ORD-01988,2025-08-25,CUS-0333,PRD-028,1,425.59,425.59
ORD-00340,2025-08-26,CUS-0337,PRD-026,8,98.58,788.64
ORD-01549,2025-08-26,CUS-0063,PRD-032,10,70.79,707.9
ORD-01798,2025-08-26,CUS-0154,PRD-028,2,425.59,851.18
ORD-01802,2025-08-26,CUS-0041,PRD-040,4,19.49,77.96
ORD-01911,2025-08-26,CUS-0085,PRD-026,1,98.58,98.58
ORD-00745,2025-08-27,CUS-0370,PRD-006,5,24.5,122.5
ORD-01013,2025-08-27,CUS-0386,PRD-027,10,408.78,4087.8
ORD-01029,2025-08-27,CUS-0128,PRD-035,3,26.07,78.21
ORD-01922,2025-08-27,CUS-0361,PRD-005,2,19.22,38.44
ORD-01961,2025-08-27,CUS-0326,PRD-029,5,106.8,534.0
ORD-01963,2025-08-27,CUS-0397,PRD-026,2,98.58,197.16
ORD-01973,2025-08-27,CUS-0120,PRD-030,4,436.33,1745.32
ORD-00045,2025-08-28,CUS-0181,PRD-027,3,408.78,1226.34
ORD-00151,2025-08-28,CUS-0166,PRD-036,1,10.53,10.53
ORD-00262,2025-08-28,CUS-0320,PRD-001,1,19.27,19.27
ORD-01831,2025-08-28,CUS-0384,PRD-028,2,425.59,851.18
ORD-00146,2025-08-29,CUS-0219,PRD-012,1,94.32,94.32
ORD-00212,2025-08-29,CUS-0124,PRD-024,1,260.78,260.78
ORD-01229,2025-08-29,CUS-0061,PRD-006,2,24.5,49.0
ORD-01939,2025-08-29,CUS-0221,PRD-040,3,19.49,58.47
ORD-01944,2025-08-29,CUS-0226,PRD-039,3,17.91,53.73
ORD-00584,2025-08-30,CUS-0035,PRD-016,6,131.25,787.5
ORD-00596,2025-08-30,CUS-0093,PRD-008,1,16.08,16.08
ORD-01536,2025-08-30,CUS-0240,PRD-031,8,16.59,132.72
ORD-01321,2025-08-31,CUS-0210,PRD-028,2,425.59,851.18
ORD-00099,2025-09-01,CUS-0153,PRD-020,1,128.49,128.49
ORD-00182,2025-09-01,CUS-0240,PRD-002,2,35.33,70.66
ORD-00357,2025-09-01,CUS-0141,PRD-029,3,106.8,320.4
ORD-00445,2025-09-01,CUS-0117,PRD-036,2,10.53,21.06
ORD-01081,2025-09-01,CUS-0155,PRD-008,8,16.08,128.64
ORD-00019,2025-09-02,CUS-0298,PRD-018,3,110.62,331.86
ORD-00778,2025-09-02,CUS-0318,PRD-024,1,260.78,260.78
ORD-01574,2025-09-02,CUS-0098,PRD-028,2,425.59,851.18
ORD-01790,2025-09-02,CUS-0136,PRD-029,2,106.8,213.6
ORD-00181,2025-09-03,CUS-0172,PRD-024,2,260.78,521.56
ORD-00385,2025-09-03,CUS-0251,PRD-015,2,57.87,115.74
ORD-01015,2025-09-03,CUS-0113,PRD-004,2,28.11,56.22
ORD-01099,2025-09-03,CUS-0316,PRD-012,2,94.32,188.64
ORD-01243,2025-09-03,CUS-0143,PRD-012,1,94.32,94.32
ORD-01251,2025-09-03,CUS-0172,PRD-003,2,9.61,19.22
ORD-01734,2025-09-03,CUS-0026,PRD-019,2,51.1,102.2
ORD-01969,2025-09-03,CUS-0396,PRD-030,3,436.33,1308.99
ORD-00077,2025-09-04,CUS-0312,PRD-020,2,128.49,256.98
ORD-00273,2025-09-04,CUS-0194,PRD-026,2,98.58,197.16
ORD-00300,2025-09-04,CUS-0239,PRD-004,1,28.11,28.11
ORD-00949,2025-09-04,CUS-0191,PRD-014,3,164.13,492.39
ORD-01446,2025-09-04,CUS-0362,PRD-012,6,94.32,565.92
ORD-01495,2025-09-04,CUS-0160,PRD-019,1,51.1,51.1
ORD-01674,2025-09-04,CUS-0387,PRD-001,4,19.27,77.08
ORD-00335,2025-09-05,CUS-0206,PRD-026,2,98.58,197.16
ORD-00549,2025-09-05,CUS-0227,PRD-029,1,106.8,106.8
ORD-00673,2025-09-05,CUS-0395,PRD-012,3,94.32,282.96
ORD-00823,2025-09-05,CUS-0333,PRD-012,2,94.32,188.64
ORD-00036,2025-09-06,CUS-0170,PRD-020,4,128.49,513.96
ORD-00166,2025-09-06,CUS-0092,PRD-008,4,16.08,64.32
ORD-00580,2025-09-06,CUS-0035,PRD-028,1,425.59,425.59
ORD-00660,2025-09-06,CUS-0036,PRD-011,1,154.66,154.66
ORD-00895,2025-09-06,CUS-0216,PRD-009,6,10.5,63.0
ORD-01305,2025-09-06,CUS-0300,PRD-003,8,9.61,76.88
ORD-01410,2025-09-06,CUS-0158,PRD-016,2,131.25,262.5
ORD-01531,2025-09-06,CUS-0038,PRD-028,1,425.59,425.59
ORD-01749,2025-09-06,CUS-0348,PRD-003,3,9.61,28.83
ORD-00974,2025-09-07,CUS-0018,PRD-026,1,98.58,98.58
ORD-01125,2025-09-07,CUS-0041,PRD-017,1,69.39,69.39
ORD-01232,2025-09-07,CUS-0040,PRD-039,1,17.91,17.91
ORD-01936,2025-09-07,CUS-0033,PRD-028,4,425.59,1702.36
ORD-00094,2025-09-08,CUS-0300,PRD-017,3,69.39,208.17
ORD-00131,2025-09-08,CUS-0087,PRD-028,1,425.59,425.59
ORD-01076,2025-09-08,CUS-0302,PRD-039,1,17.91,17.91
ORD-01457,2025-09-08,CUS-0235,PRD-024,8,260.78,2086.24
ORD-00642,2025-09-09,CUS-0309,PRD-014,2,164.13,328.26
ORD-00707,2025-09-09,CUS-0305,PRD-040,1,19.49,19.49
ORD-00965,2025-09-09,CUS-0279,PRD-002,5,35.33,176.65
ORD-01027,2025-09-09,CUS-0369,PRD-015,3,57.87,173.61
ORD-01351,2025-09-09,CUS-0351,PRD-003,5,9.61,48.05
ORD-01721,2025-09-09,CUS-0085,PRD-036,2,10.53,21.06
ORD-01737,2025-09-10,CUS-0268,PRD-032,1,70.79,70.79
ORD-01897,2025-09-10,CUS-0180,PRD-028,3,425.59,1276.77
ORD-00172,2025-09-11,CUS-0373,PRD-001,3,19.27,57.81
ORD-00316,2025-09-11,CUS-0067,PRD-003,3,9.61,28.83
ORD-01579,2025-09-11,CUS-0335,PRD-028,5,425.59,2127.95
ORD-00018,2025-09-12,CUS-0374,PRD-006,1,24.5,24.5
ORD-00211,2025-09-12,CUS-0100,PRD-010,3,13.11,39.33
ORD-00457,2025-09-12,CUS-0351,PRD-024,1,260.78,260.78
ORD-01259,2025-09-12,CUS-0184,PRD-029,3,106.8,320.4
ORD-00208,2025-09-13,CUS-0086,PRD-017,1,69.39,69.39
ORD-01037,2025-09-13,CUS-0208,PRD-020,2,128.49,256.98
ORD-01492,2025-09-13,CUS-0276,PRD-016,2,131.25,262.5
ORD-00971,2025-09-14,CUS-0165,PRD-024,1,260.78,260.78
ORD-01282,2025-09-14,CUS-0036,PRD-032,2,70.79,141.58
ORD-01456,2025-09-14,CUS-0036,PRD-026,1,98.58,98.58
ORD-01655,2025-09-14,CUS-0213,PRD-020,1,128.49,128.49
ORD-00221,2025-09-15,CUS-0380,PRD-006,4,24.5,98.0
ORD-00430,2025-09-15,CUS-0080,PRD-020,5,128.49,642.45
ORD-01087,2025-09-15,CUS-0109,PRD-012,2,94.32,188.64
ORD-01107,2025-09-15,CUS-0366,PRD-029,5,106.8,534.0
ORD-01494,2025-09-15,CUS-0366,PRD-028,4,425.59,1702.36
ORD-01172,2025-09-16,CUS-0107,PRD-024,1,260.78,260.78
ORD-01488,2025-09-16,CUS-0094,PRD-003,6,9.61,57.66
ORD-00260,2025-09-17,CUS-0254,PRD-030,3,436.33,1308.99
ORD-00438,2025-09-17,CUS-0265,PRD-002,10,35.33,353.3
ORD-00481,2025-09-17,CUS-0085,PRD-008,2,16.08,32.16
ORD-00619,2025-09-18,CUS-0333,PRD-029,1,106.8,106.8
ORD-01177,2025-09-18,CUS-0141,PRD-012,2,94.32,188.64
ORD-01414,2025-09-18,CUS-0074,PRD-025,2,88.05,176.1
ORD-01803,2025-09-18,CUS-0213,PRD-019,6,51.1,306.6
ORD-00523,2025-09-19,CUS-0284,PRD-030,1,436.33,436.33
ORD-00855,2025-09-19,CUS-0366,PRD-028,2,425.59,851.18
ORD-01547,2025-09-19,CUS-0391,PRD-030,8,436.33,3490.64
ORD-00615,2025-09-20,CUS-0386,PRD-017,2,69.39,138.78
ORD-00624,2025-09-20,CUS-0199,PRD-026,1,98.58,98.58
ORD-01770,2025-09-20,CUS-0105,PRD-032,3,70.79,212.37
ORD-01808,2025-09-20,CUS-0320,PRD-012,2,94.32,188.64
ORD-01907,2025-09-20,CUS-0261,PRD-024,1,260.78,260.78
ORD-01306,2025-09-21,CUS-0398,PRD-020,1,128.49,128.49
ORD-01726,2025-09-21,CUS-0318,PRD-025,5,88.05,440.25
ORD-01953,2025-09-21,CUS-0287,PRD-008,1,16.08,16.08
ORD-00750,2025-09-22,CUS-0146,PRD-010,2,13.11,26.22
ORD-01545,2025-09-22,CUS-0050,PRD-023,1,136.35,136.35
ORD-00297,2025-09-23,CUS-0356,PRD-009,1,10.5,10.5
ORD-00658,2025-09-23,CUS-0237,PRD-011,4,154.66,618.64
ORD-00905,2025-09-23,CUS-0064,PRD-019,5,51.1,255.5
ORD-01055,2025-09-23,CUS-0269,PRD-020,2,128.49,256.98
ORD-01348,2025-09-23,CUS-0219,PRD-019,3,51.1,153.3
ORD-01394,2025-09-23,CUS-0056,PRD-024,2,260.78,521.56
ORD-00305,2025-09-24,CUS-0116,PRD-030,6,436.33,2617.98
ORD-00582,2025-09-24,CUS-0298,PRD-035,1,26.07,26.07
ORD-00669,2025-09-24,CUS-0141,PRD-006,4,24.5,98.0
ORD-00892,2025-09-24,CUS-0274,PRD-030,2,436.33,872.66
ORD-01525,2025-09-24,CUS-0265,PRD-027,6,408.78,2452.68
ORD-01561,2025-09-24,CUS-0340,PRD-020,10,128.49,1284.9
ORD-00670,2025-09-25,CUS-0163,PRD-016,4,131.25,525.0
ORD-01389,2025-09-25,CUS-0208,PRD-012,1,94.32,94.32
ORD-01956,2025-09-25,CUS-0339,PRD-027,3,408.78,1226.34
ORD-00061,2025-09-26,CUS-0252,PRD-027,1,408.78,408.78
ORD-00296,2025-09-26,CUS-0220,PRD-029,1,106.8,106.8
ORD-00557,2025-09-26,CUS-0110,PRD-022,4,334.91,1339.64
ORD-00652,2025-09-26,CUS-0298,PRD-035,5,26.07,130.35
ORD-01067,2025-09-26,CUS-0218,PRD-011,1,154.66,154.66
ORD-01164,2025-09-26,CUS-0061,PRD-022,3,334.91,1004.73
ORD-01179,2025-09-26,CUS-0280,PRD-028,3,425.59,1276.77
ORD-01551,2025-09-26,CUS-0125,PRD-024,4,260.78,1043.12
ORD-01255,2025-09-27,CUS-0128,PRD-012,2,94.32,188.64
ORD-01308,2025-09-27,CUS-0067,PRD-024,3,260.78,782.34
ORD-01426,2025-09-27,CUS-0225,PRD-010,1,13.11,13.11
ORD-01499,2025-09-27,CUS-0195,PRD-003,6,9.61,57.66
ORD-01812,2025-09-27,CUS-0048,PRD-012,3,94.32,282.96
ORD-01914,2025-09-27,CUS-0102,PRD-017,2,69.39,138.78
ORD-01967,2025-09-27,CUS-0335,PRD-015,4,57.87,231.48
ORD-01992,2025-09-27,CUS-0014,PRD-028,2,425.59,851.18
ORD-00713,2025-09-28,CUS-0069,PRD-004,2,28.11,56.22
ORD-00730,2025-09-28,CUS-0185,PRD-026,1,98.58,98.58
ORD-00772,2025-09-28,CUS-0287,PRD-012,4,94.32,377.28
ORD-01235,2025-09-28,CUS-0001,PRD-021,3,198.7,596.1
ORD-01821,2025-09-28,CUS-0105,PRD-020,6,128.49,770.94
ORD-01889,2025-09-28,CUS-0099,PRD-012,5,94.32,471.6
ORD-00158,2025-09-29,CUS-0399,PRD-012,3,94.32,282.96
ORD-00606,2025-09-29,CUS-0238,PRD-028,1,425.59,425.59
ORD-00904,2025-09-29,CUS-0327,PRD-012,3,94.32,282.96
ORD-01040,2025-09-29,CUS-0197,PRD-038,5,31.77,158.85
ORD-01060,2025-09-29,CUS-0264,PRD-028,3,425.59,1276.77
ORD-01286,2025-09-29,CUS-0372,PRD-025,4,88.05,352.2
ORD-01299,2025-09-29,CUS-0331,PRD-040,1,19.49,19.49
ORD-01352,2025-09-29,CUS-0243,PRD-038,3,31.77,95.31
ORD-01980,2025-09-29,CUS-0342,PRD-027,5,408.78,2043.9
ORD-00230,2025-09-30,CUS-0222,PRD-019,2,51.1,102.2
ORD-00690,2025-09-30,CUS-0069,PRD-035,2,26.07,52.14
ORD-01020,2025-09-30,CUS-0090,PRD-002,6,35.33,211.98
ORD-01075,2025-09-30,CUS-0272,PRD-011,1,154.66,154.66
ORD-01320,2025-09-30,CUS-0101,PRD-019,2,51.1,102.2
ORD-01481,2025-09-30,CUS-0325,PRD-024,8,260.78,2086.24
ORD-01618,2025-09-30,CUS-0083,PRD-023,8,136.35,1090.8
ORD-01836,2025-09-30,CUS-0090,PRD-015,5,57.87,289.35
ORD-00130,2025-10-01,CUS-0087,PRD-018,3,110.62,331.86
ORD-00266,2025-10-01,CUS-0326,PRD-003,1,9.61,9.61
ORD-00293,2025-10-01,CUS-0232,PRD-001,5,19.27,96.35
ORD-00364,2025-10-01,CUS-0148,PRD-038,4,31.77,127.08
ORD-00765,2025-10-01,CUS-0286,PRD-017,2,69.39,138.78
ORD-01089,2025-10-01,CUS-0026,PRD-016,2,131.25,262.5
ORD-01266,2025-10-01,CUS-0228,PRD-024,1,260.78,260.78
ORD-01489,2025-10-01,CUS-0072,PRD-035,1,26.07,26.07
ORD-00421,2025-10-02,CUS-0123,PRD-005,2,19.22,38.44
ORD-00666,2025-10-02,CUS-0073,PRD-030,3,436.33,1308.99
ORD-00791,2025-10-02,CUS-0382,PRD-035,2,26.07,52.14
ORD-01609,2025-10-02,CUS-0204,PRD-017,5,69.39,346.95
ORD-00173,2025-10-03,CUS-0157,PRD-008,2,16.08,32.16
ORD-00805,2025-10-03,CUS-0068,PRD-028,2,425.59,851.18
ORD-00996,2025-10-03,CUS-0112,PRD-012,2,94.32,188.64
ORD-00154,2025-10-04,CUS-0309,PRD-035,4,26.07,104.28
ORD-00348,2025-10-04,CUS-0293,PRD-027,4,408.78,1635.12
ORD-00816,2025-10-04,CUS-0267,PRD-010,4,13.11,52.44
ORD-01486,2025-10-04,CUS-0347,PRD-024,1,260.78,260.78
ORD-01854,2025-10-04,CUS-0206,PRD-036,4,10.53,42.12
ORD-01948,2025-10-04,CUS-0214,PRD-012,1,94.32,94.32
ORD-00157,2025-10-05,CUS-0139,PRD-012,4,94.32,377.28
ORD-00375,2025-10-05,CUS-0011,PRD-020,6,128.49,770.94
ORD-00883,2025-10-05,CUS-0186,PRD-005,2,19.22,38.44
ORD-01430,2025-10-05,CUS-0120,PRD-008,1,16.08,16.08
ORD-01861,2025-10-05,CUS-0140,PRD-027,1,408.78,408.78
ORD-00006,2025-10-06,CUS-0241,PRD-003,2,9.61,19.22
ORD-00108,2025-10-06,CUS-0277,PRD-028,3,425.59,1276.77
ORD-00237,2025-10-06,CUS-0256,PRD-006,10,24.5,245.0
ORD-00419,2025-10-06,CUS-0024,PRD-012,1,94.32,94.32
ORD-00485,2025-10-06,CUS-0267,PRD-024,5,260.78,1303.9
ORD-00537,2025-10-06,CUS-0235,PRD-023,1,136.35,136.35
ORD-00608,2025-10-06,CUS-0399,PRD-007,2,10.68,21.36
ORD-01569,2025-10-06,CUS-0244,PRD-024,1,260.78,260.78
ORD-00206,2025-10-07,CUS-0013,PRD-017,4,69.39,277.56
ORD-01182,2025-10-07,CUS-0240,PRD-002,1,35.33,35.33
ORD-01277,2025-10-07,CUS-0346,PRD-012,6,94.32,565.92
ORD-01762,2025-10-07,CUS-0170,PRD-008,8,16.08,128.64
ORD-00011,2025-10-08,CUS-0280,PRD-025,1,88.05,88.05
ORD-00456,2025-10-08,CUS-0352,PRD-035,2,26.07,52.14
ORD-00574,2025-10-08,CUS-0383,PRD-013,4,69.91,279.64
ORD-00712,2025-10-08,CUS-0161,PRD-015,1,57.87,57.87
ORD-00717,2025-10-08,CUS-0288,PRD-040,8,19.49,155.92
ORD-00735,2025-10-08,CUS-0151,PRD-011,6,154.66,927.96
ORD-00760,2025-10-08,CUS-0198,PRD-004,1,28.11,28.11
ORD-01110,2025-10-08,CUS-0257,PRD-011,3,154.66,463.98
ORD-01304,2025-10-08,CUS-0308,PRD-016,10,131.25,1312.5
ORD-01826,2025-10-08,CUS-0002,PRD-032,3,70.79,212.37
ORD-01958,2025-10-08,CUS-0196,PRD-013,1,69.91,69.91
ORD-00216,2025-10-09,CUS-0184,PRD-010,5,13.11,65.55
ORD-00909,2025-10-09,CUS-0192,PRD-025,1,88.05,88.05
ORD-00986,2025-10-09,CUS-0400,PRD-018,2,110.62,221.24
ORD-01225,2025-10-09,CUS-0293,PRD-015,1,57.87,57.87
ORD-01273,2025-10-09,CUS-0140,PRD-020,1,128.49,128.49
ORD-01380,2025-10-09,CUS-0253,PRD-020,4,128.49,513.96
ORD-01931,2025-10-09,CUS-0172,PRD-028,3,425.59,1276.77
ORD-00231,2025-10-10,CUS-0253,PRD-018,1,110.62,110.62
ORD-00399,2025-10-10,CUS-0146,PRD-004,2,28.11,56.22
ORD-00961,2025-10-10,CUS-0244,PRD-024,2,260.78,521.56
ORD-01657,2025-10-10,CUS-0199,PRD-001,6,19.27,115.62
ORD-01710,2025-10-10,CUS-0186,PRD-028,1,425.59,425.59
ORD-01819,2025-10-10,CUS-0298,PRD-012,8,94.32,754.56
ORD-00129,2025-10-11,CUS-0066,PRD-030,3,436.33,1308.99
ORD-01134,2025-10-11,CUS-0348,PRD-028,2,425.59,851.18
ORD-01230,2025-10-11,CUS-0026,PRD-027,2,408.78,817.56
ORD-01626,2025-10-11,CUS-0019,PRD-023,1,136.35,136.35
ORD-01631,2025-10-11,CUS-0068,PRD-010,3,13.11,39.33
ORD-01805,2025-10-11,CUS-0396,PRD-003,10,9.61,96.1
ORD-00295,2025-10-12,CUS-0210,PRD-019,5,51.1,255.5
ORD-00384,2025-10-12,CUS-0111,PRD-015,4,57.87,231.48
ORD-00401,2025-10-12,CUS-0010,PRD-011,3,154.66,463.98
ORD-00689,2025-10-12,CUS-0190,PRD-011,1,154.66,154.66
ORD-01367,2025-10-12,CUS-0124,PRD-004,2,28.11,56.22
ORD-01467,2025-10-12,CUS-0397,PRD-008,8,16.08,128.64
ORD-00053,2025-10-13,CUS-0362,PRD-036,3,10.53,31.59
ORD-00257,2025-10-13,CUS-0276,PRD-028,3,425.59,1276.77
ORD-00346,2025-10-13,CUS-0111,PRD-012,2,94.32,188.64
ORD-00567,2025-10-13,CUS-0157,PRD-011,3,154.66,463.98
ORD-00003,2025-10-14,CUS-0346,PRD-012,2,94.32,188.64
ORD-01062,2025-10-14,CUS-0248,PRD-006,1,24.5,24.5
ORD-01176,2025-10-14,CUS-0130,PRD-026,8,98.58,788.64
ORD-01297,2025-10-14,CUS-0002,PRD-017,1,69.39,69.39
ORD-01313,2025-10-14,CUS-0100,PRD-040,2,19.49,38.98
ORD-00529,2025-10-15,CUS-0017,PRD-037,3,55.4,166.2
ORD-00798,2025-10-15,CUS-0209,PRD-037,5,55.4,277.0
ORD-00911,2025-10-15,CUS-0109,PRD-019,2,51.1,102.2
ORD-00997,2025-10-15,CUS-0373,PRD-030,1,436.33,436.33
ORD-01970,2025-10-15,CUS-0092,PRD-035,1,26.07,26.07
ORD-00047,2025-10-16,CUS-0113,PRD-006,1,24.5,24.5
ORD-00849,2025-10-16,CUS-0056,PRD-032,1,70.79,70.79
ORD-01330,2025-10-16,CUS-0067,PRD-001,2,19.27,38.54
ORD-01624,2025-10-16,CUS-0329,PRD-027,3,408.78,1226.34
ORD-01715,2025-10-16,CUS-0379,PRD-022,3,334.91,1004.73
ORD-01788,2025-10-16,CUS-0140,PRD-025,1,88.05,88.05
ORD-01884,2025-10-16,CUS-0203,PRD-012,1,94.32,94.32
ORD-01949,2025-10-16,CUS-0363,PRD-030,1,436.33,436.33
ORD-00167,2025-10-17,CUS-0187,PRD-023,1,136.35,136.35
ORD-00247,2025-10-17,CUS-0375,PRD-017,10,69.39,693.9
ORD-01124,2025-10-17,CUS-0169,PRD-020,5,128.49,642.45
ORD-01823,2025-10-17,CUS-0091,PRD-007,1,10.68,10.68
ORD-00071,2025-10-18,CUS-0132,PRD-038,2,31.77,63.54
ORD-00810,2025-10-18,CUS-0057,PRD-017,2,69.39,138.78
ORD-00936,2025-10-18,CUS-0311,PRD-023,4,136.35,545.4
ORD-01226,2025-10-18,CUS-0303,PRD-026,1,98.58,98.58
ORD-01509,2025-10-18,CUS-0192,PRD-007,2,10.68,21.36
ORD-01601,2025-10-18,CUS-0387,PRD-037,3,55.4,166.2
ORD-00193,2025-10-19,CUS-0018,PRD-027,5,408.78,2043.9
ORD-00268,2025-10-19,CUS-0178,PRD-012,1,94.32,94.32
ORD-00625,2025-10-19,CUS-0093,PRD-028,3,425.59,1276.77
ORD-01758,2025-10-19,CUS-0146,PRD-012,1,94.32,94.32
ORD-01781,2025-10-19,CUS-0384,PRD-015,3,57.87,173.61
ORD-01870,2025-10-19,CUS-0067,PRD-031,1,16.59,16.59
ORD-01192,2025-10-20,CUS-0224,PRD-015,1,57.87,57.87
ORD-01493,2025-10-20,CUS-0330,PRD-001,6,19.27,115.62
ORD-01587,2025-10-20,CUS-0234,PRD-028,2,425.59,851.18
ORD-00680,2025-10-21,CUS-0072,PRD-028,1,425.59,425.59
ORD-00978,2025-10-21,CUS-0166,PRD-028,1,425.59,425.59
ORD-01583,2025-10-21,CUS-0344,PRD-029,1,106.8,106.8
ORD-01865,2025-10-21,CUS-0306,PRD-010,2,13.11,26.22
ORD-01993,2025-10-21,CUS-0079,PRD-012,3,94.32,282.96
ORD-00097,2025-10-22,CUS-0054,PRD-022,5,334.91,1674.55
ORD-00963,2025-10-22,CUS-0005,PRD-003,2,9.61,19.22
ORD-01840,2025-10-22,CUS-0172,PRD-024,4,260.78,1043.12
ORD-01033,2025-10-23,CUS-0221,PRD-040,2,19.49,38.98
ORD-01102,2025-10-23,CUS-0238,PRD-017,10,69.39,693.9
